UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,network_type
UE_015,192.38,9.855,7.287,-80.49,0.00101499,346.806,1.29,0.7,9.4,0.6413,0.0,0.0,60.505,2.67,HAPS
UE_016,234.0,12.096,10.287,-79.35,0.0010039,461.024,1.64,2.23,9.4,0.78,0.0,0.0,71.004,3.55,HAPS
UE_017,109.47,6.925,4.484,-79.464,0.02002191,250.79,1.41,31.18,9.4,0.3649,0.0,0.0,50.696,1.93,HAPS
UE_018,170.31,-33.332,-36.216,-99.64,0.02000141,0.045,1.75,44.78,9.4,0.5677,40.09,47.75,0.0,0.0,HAPS
UE_019,168.39,8.645,5.025,-81.282,0.0200083,268.269,1.88,1.64,9.4,0.5613,0.0,0.0,52.586,2.06,HAPS
UE_000,79.0,22.944,20.408,-72.698,1.132e-05,883.023,0.72,2.06,9.4,0.2633,0.0,0.0,100.0,6.79,HAPS
UE_001,57.69,25.742,25.44,-72.335,1.131e-05,1099.151,0.59,1.17,9.4,0.1923,0.0,0.0,100.0,8.46,HAPS
UE_002,167.57,10.26,9.115,-80.818,0.00100602,415.338,1.14,0.87,9.4,0.5586,0.0,0.0,66.904,3.19,HAPS
UE_003,137.23,18.832,16.49,-75.306,0.00010622,716.286,1.63,0.19,9.4,0.4574,0.0,0.0,92.715,5.51,HAPS
UE_004,55.54,21.216,19.994,-74.113,0.00010014,865.298,0.52,1.93,9.4,0.1851,0.0,0.0,100.0,6.66,HAPS
UE_005,117.46,9.128,4.769,-79.934,0.02000566,259.922,0.79,12.38,9.4,0.3915,0.0,0.0,51.691,2.0,HAPS
UE_006,129.75,-23.118,-25.456,-97.524,0.02001134,0.533,0.9,40.62,9.4,0.4325,35.32,30.95,0.0,0.0,HAPS
UE_007,120.82,13.236,9.128,-77.676,0.00101838,415.811,1.45,0.48,9.4,0.4027,0.0,0.0,66.947,3.2,HAPS
UE_008,137.75,9.891,4.865,-79.044,0.02000051,263.054,1.7,9.99,9.4,0.4592,0.0,0.0,52.028,2.02,HAPS
UE_009,123.01,8.683,6.555,-82.104,0.00100528,320.548,1.0,0.85,9.4,0.41,0.0,0.0,57.944,2.47,HAPS
UE_010,184.19,12.56,8.213,-78.311,0.00102017,381.041,1.49,3.37,9.4,0.614,0.0,0.0,63.746,2.93,HAPS
UE_011,41.67,26.238,21.362,-71.673,1.221e-05,923.884,1.0,1.39,9.4,0.1389,0.0,0.0,100.0,7.11,HAPS
UE_012,157.78,-30.394,-32.037,-99.641,0.02000021,0.117,1.38,27.19,9.4,0.5259,42.11,47.1,0.0,0.0,HAPS
UE_013,114.4,17.328,13.189,-74.437,0.00010073,578.371,1.21,3.69,9.4,0.3813,0.0,0.0,81.163,4.45,HAPS
UE_014,170.44,10.921,6.286,-77.074,0.00100588,311.08,1.3,1.42,9.4,0.5681,0.0,0.0,57.001,2.39,HAPS
UE_015,192.18,16.496,14.259,-78.122,0.00010122,622.661,1.9,0.1,9.4,0.6406,0.0,0.0,84.905,4.79,HAPS
UE_016,234.25,10.123,7.055,-80.694,0.00100111,338.416,1.69,1.15,9.4,0.7808,0.0,0.0,59.694,2.6,HAPS
UE_017,109.98,9.907,4.799,-79.834,0.02001193,260.886,1.05,12.18,9.4,0.3666,0.0,0.0,51.795,2.01,HAPS
UE_018,169.98,-32.422,-35.151,-101.343,0.02000175,0.057,1.14,28.65,9.4,0.5666,40.09,47.66,0.0,0.0,HAPS
UE_019,167.99,16.426,13.013,-77.778,0.00011035,571.094,1.72,0.79,9.4,0.56,0.0,0.0,80.544,4.39,HAPS
UE_000,78.16,13.389,12.153,-75.863,0.00010236,535.915,1.04,3.36,9.4,0.2605,0.0,0.0,77.535,4.12,HAPS
UE_001,58.55,22.419,20.156,-73.421,2.423e-05,872.239,1.06,4.31,9.4,0.1952,0.0,0.0,100.0,6.71,HAPS
UE_002,167.42,4.669,0.187,-81.517,0.02000108,134.092,1.72,8.98,9.4,0.5581,0.0,0.0,35.656,1.03,HAPS
UE_003,136.31,17.159,15.107,-78.669,0.00010935,658.117,0.95,2.23,9.4,0.4544,0.0,0.0,87.876,5.06,HAPS
UE_004,55.39,29.813,27.31,-69.628,2.411e-05,1179.738,0.97,0.42,9.4,0.1846,0.0,0.0,100.0,9.07,HAPS
UE_005,118.25,16.71,11.885,-76.245,0.00101102,525.019,1.51,0.1,9.4,0.3942,0.0,0.0,76.597,4.04,HAPS
UE_006,130.61,-11.454,-11.554,-89.793,0.02000702,12.676,1.36,46.86,9.4,0.4354,35.32,31.15,0.0,0.1,HAPS
UE_007,120.68,19.342,15.302,-74.742,0.0001101,666.28,1.0,0.61,9.4,0.4023,0.0,0.0,88.558,5.13,HAPS
UE_008,138.47,8.257,4.104,-80.425,0.02000367,238.821,1.08,26.17,9.4,0.4616,0.0,0.0,49.365,1.84,HAPS
UE_009,122.1,13.583,10.426,-78.863,0.0010076,466.512,1.11,2.22,9.4,0.407,0.0,0.0,71.49,3.59,HAPS
UE_010,183.96,9.695,6.889,-78.95,0.0010003,332.423,1.95,0.1,9.4,0.6132,0.0,0.0,59.111,2.56,HAPS
UE_011,42.28,31.331,25.311,-70.71,3.821e-05,1093.63,0.76,6.88,9.4,0.1409,0.0,0.0,100.0,8.41,HAPS
UE_012,157.03,-33.558,-35.887,-101.835,0.02000479,0.048,1.56,29.92,9.4,0.5234,42.11,46.88,0.0,0.0,HAPS
UE_013,115.14,18.46,15.595,-75.419,0.00010954,678.588,1.04,2.88,9.4,0.3838,0.0,0.0,89.584,5.22,HAPS
UE_014,170.07,13.403,9.965,-77.526,0.00101862,448.356,1.21,0.17,9.4,0.5669,0.0,0.0,69.878,3.45,HAPS
UE_015,191.98,11.143,10.537,-79.795,0.00100889,470.935,1.6,0.46,9.4,0.6399,0.0,0.0,71.881,3.62,HAPS
UE_016,234.48,7.968,5.093,-81.206,0.02000302,270.513,1.75,0.54,9.4,0.7816,0.0,0.0,52.825,2.08,HAPS
UE_017,110.48,27.628,24.195,-70.246,1.917e-05,1045.59,0.92,1.7,9.4,0.3683,0.0,0.0,100.0,8.04,HAPS
UE_018,169.65,-40.192,-41.89,-105.206,0.02000023,0.012,1.89,42.62,9.4,0.5655,40.09,47.57,0.0,0.0,HAPS
UE_019,167.57,18.534,14.314,-75.493,0.00010378,624.963,1.37,1.61,9.4,0.5586,0.0,0.0,85.098,4.81,HAPS
UE_000,77.33,15.823,13.052,-78.133,0.00010569,572.702,0.92,8.14,9.4,0.2578,0.0,0.0,80.681,4.41,HAPS
UE_001,59.41,20.101,16.47,-74.265,0.00010281,715.455,0.6,0.63,9.4,0.198,0.0,0.0,92.646,5.5,HAPS
UE_002,167.26,8.614,3.262,-80.415,0.02000904,213.374,1.84,35.85,9.4,0.5575,0.0,0.0,46.419,1.64,HAPS
UE_003,135.39,11.831,9.751,-76.474,0.00101931,439.958,1.24,0.12,9.4,0.4513,0.0,0.0,69.127,3.38,HAPS
UE_004,55.27,33.195,31.946,-68.576,1.486e-05,1379.721,0.98,2.15,9.4,0.1842,0.0,0.0,100.0,10.61,HAPS
UE_005,119.03,15.954,12.639,-76.019,0.00011481,555.777,1.25,0.8,9.4,0.3968,0.0,0.0,79.238,4.28,HAPS
UE_006,131.48,-11.06,-13.724,-89.223,0.0200113,7.793,1.47,28.45,9.4,0.4383,35.32,31.36,0.0,0.06,HAPS
UE_007,120.54,14.284,12.044,-77.917,0.00010156,531.466,1.5,2.41,9.4,0.4018,0.0,0.0,77.152,4.09,HAPS
UE_008,139.2,21.353,18.063,-74.715,0.00011018,782.964,1.08,5.26,9.4,0.464,0.0,0.0,98.221,6.02,HAPS
UE_009,121.19,17.079,16.11,-78.686,0.00011128,700.251,0.86,1.26,9.4,0.404,0.0,0.0,91.385,5.39,HAPS
UE_010,183.72,10.185,8.759,-80.481,0.00100792,401.674,1.91,1.68,9.4,0.6124,0.0,0.0,65.655,3.09,HAPS
UE_011,42.92,24.724,22.674,-71.376,1.524e-05,980.168,0.54,1.58,9.4,0.1431,0.0,0.0,100.0,7.54,HAPS
UE_012,156.28,-33.431,-35.183,-104.137,0.02001738,0.057,1.62,11.14,9.4,0.5209,42.11,46.65,0.0,0.0,HAPS
UE_013,115.89,13.66,10.553,-77.262,0.00101181,471.556,0.86,3.26,9.4,0.3863,0.0,0.0,71.935,3.63,HAPS
UE_014,169.7,8.526,4.621,-79.522,0.02001333,255.169,1.8,27.77,9.4,0.5657,0.0,0.0,51.175,1.96,HAPS
UE_015,191.76,6.07,3.388,-81.91,0.02000463,217.089,2.01,25.28,9.4,0.6392,0.0,0.0,46.86,1.67,HAPS
UE_016,234.72,3.193,1.316,-82.946,0.02000689,160.563,1.94,47.85,9.4,0.7824,0.0,0.0,39.606,1.24,HAPS
UE_017,110.98,14.433,9.5,-76.711,0.00102018,430.193,1.33,0.99,9.4,0.3699,0.0,0.0,68.249,3.31,HAPS
UE_018,169.31,-35.015,-36.599,-103.375,0.02001262,0.041,1.25,9.11,9.4,0.5644,40.09,47.47,0.0,0.0,HAPS
UE_019,167.16,10.642,7.462,-79.393,0.00101742,353.197,1.68,0.48,9.4,0.5572,0.0,0.0,61.117,2.72,HAPS
UE_000,76.5,13.701,12.136,-77.654,0.00010406,535.228,1.15,1.01,9.4,0.255,0.0,0.0,77.476,4.12,HAPS
UE_001,60.28,17.178,13.746,-76.052,0.00010232,601.367,1.15,0.29,9.4,0.2009,0.0,0.0,83.11,4.63,HAPS
UE_002,167.09,7.866,5.216,-81.583,0.02000971,274.602,1.59,2.32,9.4,0.557,0.0,0.0,53.258,2.11,HAPS
UE_003,134.47,18.159,18.218,-74.774,0.00010815,789.551,1.67,0.76,9.4,0.4482,0.0,0.0,98.763,6.07,HAPS
UE_004,55.17,23.719,21.888,-71.628,1.282e-05,946.442,0.8,1.37,9.4,0.1839,0.0,0.0,100.0,7.28,HAPS
UE_005,119.81,8.849,6.109,-79.746,0.00100317,304.911,1.14,0.41,9.4,0.3994,0.0,0.0,56.381,2.35,HAPS
UE_006,132.35,-16.888,-19.482,-95.16,0.0200052,2.101,1.55,13.72,9.4,0.4412,35.32,31.57,0.0,0.02,HAPS
UE_007,120.4,16.826,14.041,-75.909,0.00010904,613.621,0.99,0.48,9.4,0.4013,0.0,0.0,84.144,4.72,HAPS
UE_008,139.92,9.872,5.262,-79.418,0.02000563,276.122,1.4,0.78,9.4,0.4664,0.0,0.0,53.418,2.12,HAPS
UE_009,120.27,15.053,12.31,-78.456,0.00010488,542.33,1.09,4.64,9.4,0.4009,0.0,0.0,78.086,4.17,HAPS
UE_010,183.48,12.221,9.371,-79.072,0.00100791,425.201,1.72,1.2,9.4,0.6116,0.0,0.0,67.798,3.27,HAPS
UE_011,43.57,22.478,19.679,-75.38,0.00010421,851.855,0.56,1.46,9.4,0.1452,0.0,0.0,100.0,6.55,HAPS
UE_012,155.52,-41.205,-42.079,-104.001,0.02001434,0.012,1.57,47.24,9.4,0.5184,42.11,46.43,0.0,0.0,HAPS
UE_013,116.65,4.587,0.55,-83.502,0.02000492,142.257,1.48,19.68,9.4,0.3888,0.0,0.0,36.926,1.09,HAPS
UE_014,169.32,14.014,10.137,-78.483,0.0010119,455.095,1.76,0.93,9.4,0.5644,0.0,0.0,70.478,3.5,HAPS
UE_015,191.55,12.143,9.658,-79.585,0.00100832,436.35,1.7,2.06,9.4,0.6385,0.0,0.0,68.803,3.36,HAPS
UE_016,234.94,21.881,18.748,-74.67,0.00010882,812.106,2.0,0.1,9.4,0.7831,0.0,0.0,100.0,6.25,HAPS
UE_017,111.48,18.127,15.089,-75.298,0.00010588,657.334,1.0,0.1,9.4,0.3716,0.0,0.0,87.811,5.06,HAPS
UE_018,168.97,-31.478,-34.375,-102.098,0.02002129,0.068,1.76,10.94,9.4,0.5632,40.09,47.38,0.0,0.0,HAPS
UE_019,166.74,20.901,20.363,-74.612,2.525e-05,881.077,1.13,0.42,9.4,0.5558,0.0,0.0,100.0,6.78,HAPS
UE_000,75.68,23.431,23.083,-73.864,1.956e-05,997.776,0.82,1.51,9.4,0.2523,0.0,0.0,100.0,7.68,HAPS
UE_001,61.15,16.788,14.85,-78.708,0.00010879,647.354,0.88,2.92,9.4,0.2038,0.0,0.0,86.976,4.98,HAPS
UE_002,166.92,15.275,11.374,-77.524,0.00100712,504.388,1.36,2.64,9.4,0.5564,0.0,0.0,74.81,3.88,HAPS
UE_003,133.54,4.64,2.591,-82.904,0.02000562,194.166,1.51,43.5,9.4,0.4451,0.0,0.0,44.068,1.49,HAPS
UE_004,55.1,21.638,18.893,-72.185,0.00010247,818.311,0.43,0.68,9.4,0.1837,0.0,0.0,100.0,6.29,HAPS
UE_005,120.6,12.394,6.968,-79.46,0.00101498,335.248,0.94,1.02,9.4,0.402,0.0,0.0,59.386,2.58,HAPS
UE_006,133.24,-17.866,-19.25,-94.611,0.0200168,2.216,1.04,20.42,9.4,0.4441,35.32,31.78,0.0,0.02,HAPS
UE_007,120.25,19.403,18.049,-74.801,0.00011,782.368,1.23,0.85,9.4,0.4008,0.0,0.0,98.172,6.02,HAPS
UE_008,140.64,16.306,13.304,-75.768,0.00011943,583.09,1.57,2.17,9.4,0.4688,0.0,0.0,81.563,4.49,HAPS
UE_009,119.36,11.681,11.608,-79.364,0.00101189,513.808,1.12,3.27,9.4,0.3979,0.0,0.0,75.627,3.95,HAPS
UE_010,183.24,13.739,11.333,-76.892,0.00100171,502.744,2.01,3.55,9.4,0.6108,0.0,0.0,74.667,3.87,HAPS
UE_011,44.24,27.091,22.994,-72.336,1.873e-05,993.946,0.74,0.48,9.4,0.1475,0.0,0.0,100.0,7.65,HAPS
UE_012,154.75,-38.389,-40.793,-103.713,0.02001501,0.016,1.64,43.76,9.4,0.5158,42.11,46.2,0.0,0.0,HAPS
UE_013,117.42,9.908,7.144,-81.398,0.00100518,341.606,0.86,4.44,9.4,0.3914,0.0,0.0,60.003,2.63,HAPS
UE_014,168.94,10.341,7.443,-80.328,0.00100521,352.504,1.76,0.29,9.4,0.5631,0.0,0.0,61.051,2.71,HAPS
UE_015,191.33,14.218,10.99,-77.07,0.00100997,488.954,1.49,0.22,9.4,0.6378,0.0,0.0,73.464,3.76,HAPS
UE_016,235.17,8.156,4.746,-79.238,0.02000631,259.181,2.03,31.14,9.4,0.7839,0.0,0.0,51.611,1.99,HAPS
UE_017,111.97,16.207,10.28,-77.202,0.00101323,460.743,1.23,0.89,9.4,0.3732,0.0,0.0,70.979,3.54,HAPS
UE_018,168.62,-30.227,-34.677,-100.649,0.02000333,0.064,1.44,41.58,9.4,0.5621,40.09,47.28,0.0,0.0,HAPS
UE_019,166.31,16.774,13.164,-76.846,0.00011895,577.319,1.22,6.24,9.4,0.5544,0.0,0.0,81.073,4.44,HAPS
UE_000,74.87,15.438,13.521,-77.442,0.00010069,592.054,0.71,0.22,9.4,0.2496,0.0,0.0,82.323,4.55,HAPS
UE_001,62.03,17.583,17.097,-77.243,0.0001083,741.948,0.69,2.47,9.4,0.2068,0.0,0.0,94.839,5.71,HAPS
UE_002,166.75,7.771,2.125,-81.673,0.02001706,181.433,1.88,20.9,9.4,0.5558,0.0,0.0,42.436,1.4,HAPS
UE_003,132.61,12.629,10.327,-78.433,0.00101196,462.597,0.94,1.99,9.4,0.442,0.0,0.0,71.144,3.56,HAPS
UE_004,55.05,18.834,15.412,-75.167,0.00011644,670.907,0.88,0.1,9.4,0.1835,0.0,0.0,88.944,5.16,HAPS
UE_005,121.38,17.279,14.963,-76.392,0.00011329,652.047,0.99,3.13,9.4,0.4046,0.0,0.0,87.369,5.02,HAPS
UE_006,134.12,-20.532,-20.142,-95.721,0.0200085,1.806,1.48,8.71,9.4,0.4471,35.32,31.99,0.0,0.01,HAPS
UE_007,120.1,15.658,13.764,-77.215,0.00011056,602.124,1.1,1.21,9.4,0.4003,0.0,0.0,83.174,4.63,HAPS
UE_008,141.36,12.666,8.831,-78.696,0.00100089,404.455,1.44,1.81,9.4,0.4712,0.0,0.0,65.91,3.11,HAPS
UE_009,118.44,14.518,13.827,-75.361,0.00011262,604.718,1.03,0.88,9.4,0.3948,0.0,0.0,83.393,4.65,HAPS
UE_010,182.99,17.513,15.937,-76.521,0.00010384,692.954,1.29,0.74,9.4,0.61,0.0,0.0,90.779,5.33,HAPS
UE_011,44.92,24.436,20.896,-71.874,1.385e-05,903.903,0.61,2.72,9.4,0.1497,0.0,0.0,100.0,6.95,HAPS
UE_012,153.98,8.957,7.135,-80.732,0.00100811,341.293,1.06,3.33,9.4,0.5133,0.0,0.0,59.973,2.63,HAPS
UE_013,118.19,12.332,9.15,-79.271,0.0010093,416.667,1.53,1.11,9.4,0.394,0.0,0.0,67.025,3.21,HAPS
UE_014,168.55,15.92,12.526,-77.343,0.00010604,551.14,1.51,1.32,9.4,0.5618,0.0,0.0,78.841,4.24,HAPS
UE_015,191.1,6.48,4.447,-80.572,0.02000353,249.583,1.59,22.61,9.4,0.637,0.0,0.0,50.563,1.92,HAPS
UE_016,235.38,8.531,6.371,-80.746,0.0010184,314.06,2.17,3.81,9.4,0.7846,0.0,0.0,57.299,2.42,HAPS
UE_017,112.47,11.879,8.07,-79.323,0.00100821,375.68,0.79,1.19,9.4,0.3749,0.0,0.0,63.245,2.89,HAPS
UE_018,168.27,-32.32,-33.991,-102.338,0.02000116,0.075,1.82,22.2,9.4,0.5609,40.09,47.18,0.0,0.0,HAPS
UE_019,165.88,10.471,6.594,-78.473,0.00100678,321.907,1.53,2.38,9.4,0.5529,0.0,0.0,58.078,2.48,HAPS
UE_000,74.06,23.132,20.177,-72.997,1.02e-05,873.155,0.5,1.19,9.4,0.2469,0.0,0.0,100.0,6.72,HAPS
UE_001,62.91,15.996,13.257,-77.633,0.00010698,581.178,0.6,0.68,9.4,0.2097,0.0,0.0,81.401,4.47,HAPS
UE_002,166.57,13.43,7.788,-76.828,0.00102701,365.209,1.33,8.16,9.4,0.5552,0.0,0.0,62.259,2.81,HAPS
UE_003,131.68,15.803,14.091,-78.074,0.00011303,615.689,1.54,0.76,9.4,0.4389,0.0,0.0,84.318,4.74,HAPS
UE_004,55.03,25.25,23.459,-69.182,1.723e-05,1013.923,1.05,0.63,9.4,0.1834,0.0,0.0,100.0,7.8,HAPS
UE_005,122.15,10.432,5.746,-78.152,0.02001286,292.421,0.98,2.67,9.4,0.4072,0.0,0.0,55.111,2.25,HAPS
UE_006,135.01,-21.189,-22.819,-95.784,0.02000715,0.977,1.06,23.06,9.4,0.45,35.32,32.2,0.0,0.01,HAPS
UE_007,119.95,12.845,10.268,-78.01,0.00101564,460.269,1.55,0.4,9.4,0.3998,0.0,0.0,70.937,3.54,HAPS
UE_008,142.08,11.618,8.317,-78.618,0.00101288,384.937,1.17,1.42,9.4,0.4736,0.0,0.0,64.109,2.96,HAPS
UE_009,117.53,13.164,10.866,-78.526,0.00101172,484.03,1.13,1.75,9.4,0.3918,0.0,0.0,73.032,3.72,HAPS
UE_010,182.73,12.557,9.855,-79.261,0.00100655,444.033,1.38,2.55,9.4,0.6091,0.0,0.0,69.492,3.42,HAPS
UE_011,45.62,26.737,22.862,-72.212,1.792e-05,988.285,0.58,4.36,9.4,0.1521,0.0,0.0,100.0,7.6,HAPS
UE_012,153.21,9.326,7.286,-80.714,0.00100414,346.755,1.25,3.41,9.4,0.5107,0.0,0.0,60.5,2.67,HAPS
UE_013,118.98,10.512,5.776,-79.31,0.02000841,293.435,0.95,0.14,9.4,0.3966,0.0,0.0,55.215,2.26,HAPS
UE_014,168.16,14.93,10.838,-79.046,0.00100114,482.899,1.5,0.1,9.4,0.5605,0.0,0.0,72.933,3.71,HAPS
UE_015,190.87,8.833,7.779,-80.137,0.00100387,364.85,1.69,7.85,9.4,0.6362,0.0,0.0,62.225,2.81,HAPS
UE_016,235.59,7.318,3.755,-82.251,0.02001004,228.09,1.91,45.42,9.4,0.7853,0.0,0.0,48.143,1.75,HAPS
UE_017,112.96,20.149,15.758,-74.679,0.00012415,685.447,1.44,0.53,9.4,0.3765,0.0,0.0,90.155,5.27,HAPS
UE_018,167.91,-39.59,-41.706,-103.274,0.02001334,0.013,1.32,17.86,9.4,0.5597,40.09,47.08,0.0,0.0,HAPS
UE_019,165.44,12.862,9.495,-78.918,0.00100135,429.997,1.14,0.8,9.4,0.5515,0.0,0.0,68.232,3.31,HAPS
UE_000,73.26,20.486,16.267,-75.461,0.00012111,706.876,0.83,1.58,9.4,0.2442,0.0,0.0,91.935,5.44,HAPS
UE_001,63.8,22.345,19.131,-73.979,0.00011257,828.451,0.69,0.88,9.4,0.2127,0.0,0.0,100.0,6.37,HAPS
UE_002,166.38,17.102,12.847,-76.353,0.00011612,564.287,1.52,0.89,9.4,0.5546,0.0,0.0,79.964,4.34,HAPS
UE_003,130.75,18.92,16.837,-75.903,0.00011074,730.952,1.67,0.95,9.4,0.4358,0.0,0.0,93.929,5.62,HAPS
UE_004,55.03,15.83,13.171,-77.784,0.00010331,577.612,0.76,1.66,9.4,0.1834,0.0,0.0,81.098,4.44,HAPS
UE_005,122.93,11.534,7.404,-78.585,0.00100986,351.07,0.97,2.09,9.4,0.4098,0.0,0.0,60.914,2.7,HAPS
UE_006,135.91,-22.017,-24.233,-97.367,0.02000294,0.706,1.05,43.82,9.4,0.453,35.32,32.42,0.0,0.01,HAPS
UE_007,119.8,15.129,12.525,-77.996,0.00011201,551.082,0.97,1.9,9.4,0.3993,0.0,0.0,78.836,4.24,HAPS
UE_008,142.79,4.309,0.512,-83.664,0.02000352,141.372,1.57,8.42,9.4,0.476,0.0,0.0,36.791,1.09,HAPS
UE_009,116.62,10.733,7.907,-80.316,0.00100249,369.615,0.95,0.76,9.4,0.3887,0.0,0.0,62.675,2.84,HAPS
UE_010,182.47,13.427,10.641,-78.353,0.00100015,475.071,1.84,2.16,9.4,0.6082,0.0,0.0,72.245,3.65,HAPS
UE_011,46.34,24.47,22.226,-72.432,2.24e-05,960.962,0.71,2.47,9.4,0.1545,0.0,0.0,100.0,7.39,HAPS
UE_012,152.43,11.809,9.316,-80.665,0.0010106,423.092,1.22,2.31,9.4,0.5081,0.0,0.0,67.608,3.25,HAPS
UE_013,119.78,10.33,9.016,-80.41,0.00100894,411.505,1.6,9.51,9.4,0.3993,0.0,0.0,66.555,3.17,HAPS
UE_014,167.76,14.695,10.593,-79.215,0.00100679,473.136,1.82,6.64,9.4,0.5592,0.0,0.0,72.075,3.64,HAPS
UE_015,190.63,5.011,2.151,-83.001,0.02000109,182.145,1.57,14.92,9.4,0.6354,0.0,0.0,42.529,1.4,HAPS
UE_016,235.8,14.944,10.395,-77.96,0.00100826,465.286,1.68,0.8,9.4,0.786,0.0,0.0,71.382,3.58,HAPS
UE_017,113.46,6.239,2.512,-81.084,0.02000567,191.974,0.79,35.28,9.4,0.3782,0.0,0.0,43.792,1.48,HAPS
UE_018,167.55,-36.855,-37.586,-101.191,0.02000559,0.033,1.53,37.29,9.4,0.5585,40.09,46.98,0.0,0.0,HAPS
UE_019,165.0,11.672,9.69,-79.389,0.00101204,437.582,1.62,5.17,9.4,0.55,0.0,0.0,68.914,3.37,HAPS
UE_000,72.46,22.594,21.148,-74.691,1.868e-05,914.698,0.49,0.86,9.4,0.2415,0.0,0.0,100.0,7.04,HAPS
UE_001,64.69,31.534,27.214,-69.126,2.2e-05,1175.6,0.83,0.38,9.4,0.2156,0.0,0.0,100.0,9.04,HAPS
UE_002,166.19,14.228,9.868,-78.884,0.00100051,444.558,1.82,0.59,9.4,0.554,0.0,0.0,69.539,3.42,HAPS
UE_003,129.81,14.185,12.837,-75.044,0.00011746,563.861,1.62,0.24,9.4,0.4327,0.0,0.0,79.928,4.34,HAPS
UE_004,55.06,24.143,21.285,-72.012,1.129e-05,920.6,0.68,2.93,9.4,0.1835,0.0,0.0,100.0,7.08,HAPS
UE_005,123.71,12.213,6.246,-79.769,0.00101453,309.67,1.08,0.77,9.4,0.4124,0.0,0.0,56.86,2.38,HAPS
UE_006,136.82,-21.829,-24.509,-97.791,0.02000723,0.663,0.92,40.12,9.4,0.4561,35.32,32.63,0.0,0.01,HAPS
UE_007,119.64,18.266,14.003,-75.317,0.00011547,612.054,0.97,1.84,9.4,0.3988,0.0,0.0,84.012,4.71,HAPS
UE_008,143.51,14.739,10.245,-76.49,0.00100604,459.367,1.17,0.49,9.4,0.4784,0.0,0.0,70.857,3.53,HAPS
UE_009,115.71,16.974,15.141,-75.396,0.000106,659.501,1.02,1.86,9.4,0.3857,0.0,0.0,87.992,5.07,HAPS
UE_010,182.2,13.715,9.649,-78.441,0.00101338,436.004,1.72,0.59,9.4,0.6073,0.0,0.0,68.772,3.35,HAPS
UE_011,47.07,23.498,20.091,-73.772,3.035e-05,869.448,0.55,1.77,9.4,0.1569,0.0,0.0,100.0,6.69,HAPS
UE_012,151.64,12.925,9.542,-79.628,0.00101314,431.835,1.78,2.35,9.4,0.5055,0.0,0.0,68.397,3.32,HAPS
UE_013,120.58,17.469,12.129,-75.896,0.00010894,534.946,1.02,0.51,9.4,0.4019,0.0,0.0,77.452,4.11,HAPS
UE_014,167.35,11.214,8.472,-78.549,0.00100123,390.793,1.43,0.37,9.4,0.5578,0.0,0.0,64.652,3.01,HAPS
UE_015,190.38,20.125,18.717,-75.681,0.00010647,810.783,1.7,0.54,9.4,0.6346,0.0,0.0,100.0,6.24,HAPS
UE_016,236.0,8.738,5.476,-82.091,0.02001004,283.293,2.09,2.03,9.4,0.7867,0.0,0.0,54.168,2.18,HAPS
UE_017,113.95,16.096,12.258,-76.233,0.00010012,540.195,1.46,1.24,9.4,0.3798,0.0,0.0,77.903,4.16,HAPS
UE_018,167.18,-34.686,-36.625,-99.201,0.02000694,0.041,1.45,25.56,9.4,0.5573,40.09,46.87,0.0,0.0,HAPS
UE_019,164.55,9.975,7.505,-78.862,0.00100073,354.755,1.41,1.26,9.4,0.5485,0.0,0.0,61.266,2.73,HAPS
UE_000,71.67,21.025,19.065,-75.592,0.00011249,825.624,0.92,2.18,9.4,0.2389,0.0,0.0,100.0,6.35,HAPS
UE_001,65.59,24.45,21.62,-72.18,2.349e-05,934.954,1.21,3.87,9.4,0.2186,0.0,0.0,100.0,7.19,HAPS
UE_002,166.0,21.696,18.69,-75.489,0.00010012,809.627,1.63,0.32,9.4,0.5533,0.0,0.0,100.0,6.23,HAPS
UE_003,128.87,12.776,10.549,-77.208,0.00100099,471.382,0.93,1.41,9.4,0.4296,0.0,0.0,71.92,3.63,HAPS
UE_004,55.12,16.743,15.268,-76.684,0.00010478,664.831,0.78,3.99,9.4,0.1837,0.0,0.0,88.437,5.11,HAPS
UE_005,124.48,25.846,21.372,-74.395,1.516e-05,924.315,0.86,1.45,9.4,0.4149,0.0,0.0,100.0,7.11,HAPS
UE_006,137.72,-19.048,-21.577,-95.361,0.02000849,1.3,1.28,45.68,9.4,0.4591,35.32,32.85,0.0,0.01,HAPS
UE_007,119.49,17.547,14.538,-77.159,0.00010074,634.301,1.47,3.17,9.4,0.3983,0.0,0.0,85.882,4.88,HAPS
UE_008,144.22,14.281,9.834,-77.586,0.00101667,443.209,1.38,5.96,9.4,0.4807,0.0,0.0,69.418,3.41,HAPS
UE_009,114.79,15.117,12.766,-76.668,0.00010671,560.984,1.32,4.85,9.4,0.3826,0.0,0.0,79.682,4.32,HAPS
UE_010,181.93,8.289,4.431,-80.494,0.02000352,249.104,1.88,21.94,9.4,0.6064,0.0,0.0,50.51,1.92,HAPS
UE_011,47.81,17.008,11.761,-74.322,0.0010115,519.99,0.51,0.66,9.4,0.1594,0.0,0.0,76.162,4.0,HAPS
