UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,altitude_m,speed_ms,network_type,Log_Throughput_Mbps,Log_BER,Log_Packet_Loss_pct
UAV_005,1.4534,24.473,22.173,-56.963,1.42e-06,103.244,1.01,0.8,149.7,0.005,0.0,0.0,100.0,7.375,126.0,19.3,UAV,4.646734305065784,5.847711349775866,0.5877866649021191
UAV_006,0.7594,39.611,37.311,-49.494,1e-08,173.527,1.005,2.7,26.2,0.003,0.0,0.0,100.0,12.395,274.0,10.5,UAV,5.162079457467067,7.999956572723137,1.308332819650179
UAV_007,0.6595,32.237,28.037,-53.282,1e-08,130.422,1.004,2.0,103.6,0.002,0.0,0.0,100.0,9.316,79.2,15.8,UAV,4.878413519737731,7.999956572723137,1.0986122886681096
UAV_008,2.5528000000000004,26.081,23.881,-56.06,1.29e-06,111.145,1.817,2.3,-99.6,0.009,0.0,0.0,100.0,7.939,372.0,15.7,UAV,4.719792676824789,5.889409953038492,1.1939224684724346
UAV_009,2.06,27.544,25.744,-56.128,1e-08,119.779,1.214,1.9,151.1,0.007,0.0,0.0,100.0,8.556,180.6,19.4,UAV,4.793962429329003,7.999956572723137,1.0647107369924282
UAV_010,0.7669,35.726,32.026,-52.137,1e-08,148.958,1.105,0.9,121.2,0.003,0.0,0.0,100.0,10.64,297.1,16.4,UAV,5.010355254888937,7.999956572723137,0.6418538861723948
UAV_011,0.4758,44.972,42.472,-46.914,1e-08,197.524,1.603,2.4,31.2,0.002,0.0,0.0,100.0,14.109,235.9,11.6,UAV,5.290909999619615,7.999956572723137,1.2237754316221157
UAV_012,0.9195,28.95,26.65,-56.525,1e-08,123.986,1.906,0.8,104.4,0.003,0.0,0.0,100.0,8.856,195.2,15.8,UAV,4.828201731029833,7.999956572723137,0.5877866649021191
UAV_013,2.4387,22.278,19.378,-58.561,1.13e-06,90.352,1.116,2.0,11.4,0.008,0.0,0.0,100.0,6.454,256.0,11.0,UAV,4.514720176399347,5.94692117218535,1.0986122886681096
UAV_014,2.4782,25.238,23.538,-57.981,1.25e-06,109.558,1.117,0.4,-91.3,0.008,0.0,0.0,100.0,7.826,209.0,12.3,UAV,4.705540270130703,5.903089639556497,0.33647223662121295
UAV_015,1.1556,31.464,28.664,-53.468,1e-08,133.337,1.708,1.7,70.8,0.004,0.0,0.0,100.0,9.524,301.0,17.4,UAV,4.900351568191423,7.999956572723137,0.9932517730102834
UAV_016,1.4819,24.005,20.705,-57.798,1.44e-06,96.462,1.61,2.3,-82.8,0.005,0.0,0.0,100.0,6.89,348.8,17.5,UAV,4.579462558444285,5.841637206311465,1.1939224684724346
UAV_017,1.7455,23.583,18.683,-57.909,1.06e-06,87.159,1.012,0.9,98.0,0.006,0.0,0.0,100.0,6.226,144.7,12.8,UAV,4.479142002327568,5.974693725023648,0.6418538861723948
UAV_018,1.7382,22.219,19.319,-59.891,1.24e-06,90.081,1.412,0.7,153.3,0.006,0.0,0.0,100.0,6.434,96.9,19.4,UAV,4.511749220494072,5.90657796460042,0.5306282510621704
UAV_019,0.8877,38.756,34.356,-50.622,1e-08,159.785,1.506,0.8,-24.5,0.003,0.0,0.0,100.0,11.413,309.2,13.6,UAV,5.080068068811593,7.999956572723137,0.5877866649021191
UAV_000,1.4145,31.509,29.409,-54.546,1e-08,136.795,1.309,2.6,39.3,0.005,0.0,0.0,100.0,9.771,285.0,15.5,UAV,4.925767073451014,7.999956572723137,1.2809338454620645
UAV_001,0.7707999999999999,34.082,31.882,-52.359,1e-08,148.288,1.705,2.4,-4.3,0.003,0.0,0.0,100.0,10.592,244.7,11.3,UAV,5.005877326231171,7.999956572723137,1.2237754316221157
UAV_002,1.3988,28.745,25.545,-55.127,1e-08,118.86,1.609,0.2,-90.9,0.005,16.0,0.661,100.0,8.49,85.3,11.6,UAV,4.786324395030039,7.999956572723137,0.18232155679395462
UAV_003,0.8982,35.553,31.153,-53.123,1e-08,144.899,1.306,1.9,142.4,0.003,0.0,0.0,100.0,10.35,135.8,18.4,UAV,4.982914601495655,7.999956572723137,1.0647107369924282
UAV_004,1.0953,32.931,29.331,-53.935,1e-08,136.432,1.107,2.0,-13.5,0.004,0.0,0.0,100.0,9.745,114.4,18.5,UAV,4.923129249324145,7.999956572723137,1.0986122886681096
UAV_005,1.4497,25.496,21.696,-57.052,1.13e-06,101.036,1.51,1.1,119.5,0.005,0.0,0.0,100.0,7.217,124.3,15.4,UAV,4.625325692191656,5.94692117218535,0.7419373447293773
UAV_006,0.7735,33.152,30.352,-53.524,1e-08,141.177,1.505,0.6,31.2,0.003,0.0,0.0,100.0,10.084,256.2,12.5,UAV,4.957072760264662,7.999956572723137,0.4700036292457356
UAV_007,0.6595,35.837,31.937,-52.582,1e-08,148.541,1.604,0.4,103.6,0.002,0.0,0.0,100.0,10.61,79.2,15.8,UAV,5.007570602723411,7.999956572723137,0.33647223662121295
UAV_008,2.6603000000000003,19.722,17.522,-60.739,1.17e-06,81.845,1.018,0.7,72.3,0.009,0.0,0.0,96.328,5.846,358.7,11.4,UAV,4.41697139202126,5.931813767062132,0.5306282510621704
UAV_009,2.1793,24.755,22.055,-57.223,1.47e-06,102.695,1.115,2.7,-94.2,0.007,0.0,0.0,100.0,7.335,176.6,12.1,UAV,4.641453898065338,5.832682369813502,1.308332819650179
UAV_010,0.8866,38.566,34.866,-51.517,1e-08,162.158,1.806,3.0,133.0,0.003,0.0,0.0,100.0,11.583,289.7,18.0,UAV,5.09471905646788,7.999956572723137,1.3862943611198906
UAV_011,0.5294,41.545,38.845,-49.928,1e-08,180.658,1.704,1.8,52.7,0.002,0.0,0.0,100.0,12.904,244.4,19.6,UAV,5.202125798435128,7.999956572723137,1.0296194171811583
UAV_012,0.9143,29.299,26.499,-55.25,1e-08,123.284,1.806,1.3,-89.2,0.003,0.0,0.0,100.0,8.806,199.6,13.5,UAV,4.822569269394742,7.999956572723137,0.832909122935104
UAV_013,2.3594,22.265,19.965,-58.168,1.11e-06,93.053,1.316,2.8,-12.4,0.008,0.0,0.0,100.0,6.647,258.1,12.0,UAV,4.543858453164946,5.954676629957229,1.33500106673234
UAV_014,2.307,19.86,16.56,-59.47,1.19e-06,77.457,1.715,2.4,-143.2,0.008,0.0,0.0,92.96,5.533,210.8,19.3,UAV,4.362550704006546,5.924452673654276,1.2237754316221157
UAV_015,1.2586,26.723,24.423,-56.938,1.13e-06,113.658,1.708,0.4,-50.5,0.004,0.0,0.0,100.0,8.118,319.9,12.4,UAV,4.741953784453522,5.94692117218535,0.33647223662121295
UAV_016,1.6237,27.411,23.511,-56.995,1.15e-06,109.431,1.611,1.4,70.9,0.005,0.0,0.0,100.0,7.816,358.7,15.0,UAV,4.704390891528316,5.939301781999177,0.8754687373538999
UAV_017,1.6114000000000002,27.777,23.777,-56.412,1.06e-06,110.664,1.911,0.1,107.9,0.005,0.0,0.0,100.0,7.905,151.0,14.1,UAV,4.715494362274796,5.974693725023648,0.09531017980432487
UAV_018,1.7712,27.956,23.356,-55.722,1.03e-06,108.713,1.912,2.0,101.1,0.006,0.0,0.0,100.0,7.765,92.5,12.8,UAV,4.697867865273694,5.987162353649905,1.0986122886681096
UAV_019,1.0215,31.636,27.036,-54.682,1e-08,125.777,1.907,1.6,-28.3,0.003,0.0,0.0,100.0,8.984,281.2,15.7,UAV,4.8424296375377125,7.999956572723137,0.9555114450274365
UAV_000,1.312,29.463,25.863,-54.969,1e-08,120.331,1.909,0.5,-28.2,0.004,0.0,0.0,100.0,8.595,289.6,11.1,UAV,4.798522348014487,7.999956572723137,0.4054651081081644
UAV_001,0.7958,33.305,29.305,-53.547,1e-08,136.313,1.205,2.7,7.4,0.003,0.0,0.0,100.0,9.737,257.4,19.3,UAV,4.922262991467284,7.999956572723137,1.308332819650179
UAV_002,1.2059000000000002,31.294,28.394,-54.253,1e-08,132.083,1.208,0.1,155.2,0.004,0.0,0.0,100.0,9.435,101.4,19.8,UAV,4.89097299372757,7.999956572723137,0.09531017980432487
UAV_003,0.7767000000000001,31.616,30.116,-54.492,1e-08,140.081,1.305,1.9,-100.6,0.003,0.0,0.0,100.0,10.006,95.1,13.0,UAV,4.949334193519651,7.999956572723137,1.0647107369924282
UAV_004,1.284,29.15,26.75,-54.525,1e-08,124.448,1.109,2.5,-14.0,0.004,0.0,0.0,100.0,8.889,104.0,19.1,UAV,4.83189133007873,7.999956572723137,1.252762968495368
UAV_005,1.4669,29.993,27.393,-55.704,1e-08,127.433,1.21,2.2,144.3,0.005,0.0,0.0,100.0,9.102,122.2,18.6,UAV,4.855407367580411,7.999956572723137,1.1631508098056809
UAV_006,0.8096,39.155,35.755,-51.022,1e-08,166.293,1.705,1.5,33.2,0.003,0.0,0.0,100.0,11.878,237.3,13.3,UAV,5.119746766113235,7.999956572723137,0.9162907318741551
UAV_007,0.5407000000000001,34.461,31.261,-51.969,1e-08,145.402,1.804,2.2,71.8,0.002,0.0,0.0,100.0,10.386,89.8,13.8,UAV,4.986356262636083,7.999956572723137,1.1631508098056809
UAV_008,2.5199000000000003,19.893,14.893,-60.353,0.000111,69.909,1.417,0.6,-94.5,0.008,0.0,0.0,87.127,4.994,376.1,14.9,UAV,4.261397364833163,3.9546770173007797,0.4700036292457356
UAV_009,2.0019,25.992,23.392,-57.204,1.37e-06,108.881,1.713,2.4,140.2,0.007,0.0,0.0,100.0,7.777,182.6,18.0,UAV,4.699397962022938,5.863279115840437,1.2237754316221157
UAV_010,0.9667,31.415,26.815,-54.193,1e-08,124.75,1.006,1.2,79.1,0.003,0.0,0.0,100.0,8.911,285.3,10.7,UAV,4.8342958089798485,7.999956572723137,0.7884573603642702
UAV_011,0.6337,36.783,34.283,-51.709,1e-08,159.446,1.904,1.9,49.8,0.002,0.0,0.0,100.0,11.389,252.4,18.5,UAV,5.0779574373604115,7.999956572723137,1.0647107369924282
UAV_012,0.9253,29.396,26.596,-55.102,1e-08,123.733,1.706,0.3,-74.6,0.003,0.0,0.0,100.0,8.838,203.4,11.3,UAV,4.826175452800591,7.999956572723137,0.26236426446749106
UAV_013,2.481,19.829,17.129,-60.586,1.28e-06,80.047,1.817,2.5,18.9,0.008,0.0,0.0,94.95,5.718,254.9,18.2,UAV,4.395029233307871,5.8927896910597,1.252762968495368
UAV_014,2.1919,26.904,22.204,-57.448,1.09e-06,103.387,1.615,0.9,-97.9,0.007,0.0,0.0,100.0,7.385,212.0,13.2,UAV,4.648105146622349,5.962573103624255,0.6418538861723948
UAV_015,1.1241,35.304,32.604,-51.748,1e-08,151.645,1.307,2.2,66.3,0.004,0.0,0.0,100.0,10.832,295.1,16.3,UAV,5.028114963976901,7.999956572723137,1.1631508098056809
UAV_016,1.5158,30.608,27.208,-54.096,1e-08,126.575,1.81,0.2,-53.9,0.005,0.0,0.0,100.0,9.041,351.2,11.4,UAV,4.848704426950035,7.999956572723137,0.18232155679395462
UAV_017,1.4851,24.886,23.786,-56.857,1.08e-06,110.705,1.31,2.0,102.5,0.005,0.0,0.0,100.0,7.907,157.1,13.4,UAV,4.7158614678307185,5.966575842388716,1.0986122886681096
UAV_018,1.8116,22.96,21.76,-59.22,1.1e-06,101.333,1.712,1.9,98.8,0.006,0.0,0.0,100.0,7.238,88.3,12.5,UAV,4.628232201584792,5.958606920028789,1.0647107369924282
UAV_019,1.1242,29.004,26.404,-54.698,1e-08,122.843,1.707,2.3,-20.9,0.004,0.0,0.0,100.0,8.774,260.4,11.6,UAV,4.819014634354203,7.999956572723137,1.1939224684724346
UAV_000,1.312,28.763,25.563,-54.919,1e-08,118.94,1.809,1.9,-28.2,0.004,0.0,0.0,100.0,8.496,289.6,11.1,UAV,4.786991617740363,7.999956572723137,1.0647107369924282
UAV_001,0.7731,40.556,37.456,-50.322,1e-08,174.202,1.305,1.6,-5.3,0.003,0.0,0.0,100.0,12.443,248.3,13.8,UAV,5.165939593962249,7.999956572723137,0.9555114450274365
UAV_002,1.3168,27.431,23.831,-56.085,1.2e-06,110.913,1.109,1.1,-89.4,0.004,0.0,0.0,100.0,7.922,92.1,11.4,UAV,4.717721783726458,5.920818392040458,0.7419373447293773
UAV_003,0.5983999999999999,38.781,37.281,-50.209,1e-08,173.388,1.204,1.9,-153.2,0.002,0.0,0.0,100.0,12.385,33.2,19.8,UAV,5.161282701768096,7.999956572723137,1.0647107369924282
UAV_004,1.4644,26.408,24.308,-56.696,1.47e-06,113.124,1.81,1.3,-13.3,0.005,0.0,0.0,100.0,8.08,94.1,18.2,UAV,4.7372855765547275,5.832682369813502,0.832909122935104
UAV_005,1.4894,24.561,20.861,-57.62,1.34e-06,97.183,1.81,1.8,90.0,0.005,0.0,0.0,100.0,6.942,120.8,11.6,UAV,4.586833084284487,5.872894877534954,1.0296194171811583
UAV_006,0.891,34.123,32.023,-52.138,1e-08,148.944,1.206,2.7,46.2,0.003,0.0,0.0,100.0,10.639,211.0,18.5,UAV,5.010261891056683,7.999956572723137,1.308332819650179
UAV_007,0.4236,35.481,32.281,-51.359,1e-08,150.141,1.703,0.2,79.1,0.001,0.0,0.0,100.0,10.724,101.4,15.2,UAV,5.018213175952848,7.999956572723137,0.18232155679395462
UAV_008,2.6244,22.54,17.74,-59.53,1.3e-06,82.842,1.417,0.2,70.4,0.009,0.0,0.0,97.091,5.917,363.2,11.1,UAV,4.428934075250039,5.886056313620613,0.18232155679395462
UAV_009,2.1625,26.622,24.222,-57.289,1.28e-06,112.724,1.414,2.1,-126.9,0.007,0.0,0.0,100.0,8.052,177.1,16.3,UAV,4.7337744602760585,5.8927896910597,1.1314021114911006
UAV_010,1.0704,38.23,35.23,-50.585,1e-08,163.851,1.907,1.6,96.1,0.004,0.0,0.0,100.0,11.704,280.0,13.0,UAV,5.105042035620057,7.999956572723137,0.9555114450274365
UAV_011,0.7258,35.305,31.105,-52.548,1e-08,144.675,1.105,1.2,34.7,0.002,0.0,0.0,100.0,10.334,258.0,12.9,UAV,4.981378113029138,7.999956572723137,0.7884573603642702
UAV_012,0.9138,30.304,27.604,-54.448,1e-08,128.414,1.406,1.8,91.1,0.003,0.0,0.0,100.0,9.172,198.8,13.8,UAV,4.863016567868292,7.999956572723137,1.0296194171811583
UAV_013,2.3802,22.989,20.689,-59.306,1.1e-06,96.388,1.916,1.6,-15.6,0.008,0.0,0.0,100.0,6.885,257.5,15.0,UAV,4.57870299977292,5.958606920028789,0.9555114450274365
UAV_014,2.0232,25.3,22.6,-57.15,1.44e-06,105.216,1.913,0.4,-146.9,0.007,0.0,0.0,100.0,7.515,213.8,19.8,UAV,4.665474756593601,5.841637206311465,0.33647223662121295
UAV_015,1.2552,28.347,25.247,-55.827,1e-08,117.475,1.108,0.1,-64.7,0.004,0.0,0.0,100.0,8.391,319.3,15.9,UAV,4.774701967853652,7.999956572723137,0.09531017980432487
UAV_016,1.6761,28.935,25.335,-55.432,1e-08,117.885,1.311,0.3,79.9,0.006,0.0,0.0,100.0,8.42,362.4,16.9,UAV,4.778156639304366,7.999956572723137,0.26236426446749106
UAV_017,1.3835,29.002,26.402,-56.399,1e-08,122.832,1.909,0.2,83.4,0.005,0.0,0.0,100.0,8.774,162.0,10.9,UAV,4.818925808271576,7.999956572723137,0.18232155679395462
UAV_018,1.8819,26.929,23.129,-57.436,1.34e-06,107.663,1.813,2.3,140.6,0.006,0.0,0.0,100.0,7.69,82.2,17.8,UAV,4.6882513497980245,5.872894877534954,1.1939224684724346
UAV_019,1.3000999999999998,29.741,27.041,-55.229,1e-08,125.802,1.509,1.2,-34.8,0.004,0.0,0.0,100.0,8.986,225.9,19.3,UAV,4.842626814749398,7.999956572723137,0.7884573603642702
UAV_000,1.2795,25.48,20.78,-58.06,1.5e-06,96.812,1.709,1.5,-84.6,0.004,0.0,0.0,100.0,6.915,279.5,11.1,UAV,4.58304726890032,5.823908451414761,0.9162907318741551
UAV_001,0.7968,39.694,36.194,-50.353,1e-08,168.333,1.705,1.9,5.4,0.003,0.0,0.0,100.0,12.024,257.7,14.2,UAV,5.131867190404497,7.999956572723137,1.0647107369924282
UAV_002,1.4369,27.872,25.472,-56.064,1e-08,118.522,1.81,1.6,-96.4,0.005,0.0,0.0,100.0,8.466,82.1,12.3,UAV,4.783500454845573,7.999956572723137,0.9555114450274365
UAV_003,0.7627999999999999,35.072,32.272,-52.064,1e-08,150.101,1.505,1.7,141.6,0.003,0.0,0.0,100.0,10.721,90.4,18.3,UAV,5.0179484873904805,7.999956572723137,0.9932517730102834
UAV_004,1.5895,22.996,19.896,-58.002,1e-06,92.736,1.311,2.8,-9.2,0.005,0.0,0.0,100.0,6.624,87.3,12.6,UAV,4.540482320365855,5.9999995657057354,1.33500106673234
UAV_005,1.5437,23.55,21.35,-59.025,1.33e-06,99.439,1.61,0.6,145.8,0.005,0.0,0.0,100.0,7.103,118.7,18.8,UAV,4.609550578047069,5.876148032495832,0.4700036292457356
UAV_006,0.9698,31.387,29.287,-55.306,1e-08,136.23,1.406,2.4,34.2,0.003,0.0,0.0,100.0,9.731,191.6,13.7,UAV,4.921658350281541,7.999956572723137,1.2237754316221157
UAV_007,0.3316,43.308,40.008,-48.346,1e-08,186.065,1.502,1.7,84.3,0.001,0.0,0.0,100.0,13.29,113.7,16.2,UAV,5.23145615004082,7.999956572723137,0.9932517730102834
UAV_008,2.4683,20.773,17.073,-58.813,1.28e-06,79.794,1.216,0.9,-105.3,0.008,0.0,0.0,94.756,5.7,382.5,16.6,UAV,4.391902705344088,5.8927896910597,0.6418538861723948
UAV_009,2.0098,27.458,26.158,-56.271,1e-08,121.701,1.513,3.0,120.7,0.007,0.0,0.0,100.0,8.693,182.3,15.5,UAV,4.809750501642905,7.999956572723137,1.3862943611198906
UAV_010,1.2084,31.177,27.577,-54.312,1e-08,128.286,1.008,0.7,121.2,0.004,0.0,0.0,100.0,9.163,273.2,16.4,UAV,4.862027004586922,7.999956572723137,0.5306282510621704
UAV_011,0.8617,39.714,35.914,-49.643,1e-08,167.032,1.006,0.2,45.7,0.003,0.0,0.0,100.0,11.931,265.3,17.0,UAV,5.124154437455449,7.999956572723137,0.18232155679395462
UAV_012,0.9308,30.144,26.144,-55.928,1e-08,121.635,1.006,2.9,-112.3,0.003,0.0,0.0,100.0,8.688,204.4,17.0,UAV,4.8092124639999,7.999956572723137,1.3609765531356006
UAV_013,2.4844,22.717,21.417,-59.642,1.42e-06,99.747,1.617,0.5,16.1,0.008,0.0,0.0,100.0,7.125,254.8,15.5,UAV,4.61261242370852,5.847711349775866,0.4054651081081644
UAV_014,1.9393,21.268,18.768,-59.066,1.31e-06,87.55,1.113,0.6,-74.9,0.006,0.0,0.0,100.0,6.254,214.7,10.1,UAV,4.4835673642288425,5.882728372821857,0.4700036292457356
UAV_015,1.0971,34.016,31.816,-53.992,1e-08,147.981,1.207,0.1,78.6,0.004,0.0,0.0,100.0,10.57,289.9,19.3,UAV,5.00381878103598,7.999956572723137,0.09531017980432487
UAV_016,1.5725,25.189,21.389,-56.705,1.38e-06,99.621,1.01,1.3,-51.5,0.005,0.0,0.0,100.0,7.116,355.2,10.9,UAV,4.6113609833958185,5.860120598892731,0.832909122935104
UAV_017,1.2112,25.357,21.357,-58.322,1.13e-06,99.471,1.708,1.4,143.9,0.004,0.0,0.0,100.0,7.105,170.4,18.8,UAV,4.609869128644557,5.94692117218535,0.8754687373538999
UAV_018,1.9757,26.807,23.807,-56.497,1.09e-06,110.802,1.713,1.5,155.6,0.007,0.0,0.0,100.0,7.914,75.5,19.7,UAV,4.716729449648647,5.962573103624255,0.9162907318741551
UAV_019,1.4295,25.017,23.917,-57.791,1.04e-06,111.314,1.91,0.8,-25.1,0.005,0.0,0.0,100.0,7.951,201.1,13.9,UAV,4.721298520047247,5.982966243110573,0.5877866649021191
UAV_000,1.2573,32.832,29.032,-53.084,1e-08,135.044,1.408,0.6,-78.5,0.004,0.0,0.0,100.0,9.646,270.0,10.3,UAV,4.912978362823462,7.999956572723137,0.4700036292457356
UAV_001,0.7709,34.781,29.781,-52.209,1e-08,138.524,1.405,0.4,-7.2,0.003,0.0,0.0,100.0,9.895,245.3,18.8,UAV,4.9382366294744715,7.999956572723137,0.33647223662121295
UAV_002,1.2584000000000002,31.425,28.025,-54.688,1e-08,130.367,1.008,2.6,143.5,0.004,0.0,0.0,100.0,9.312,97.0,18.3,UAV,4.877994932956678,7.999956572723137,1.2809338454620645
UAV_003,0.645,35.23,33.03,-52.485,1e-08,153.623,1.704,2.5,-100.6,0.002,0.0,0.0,100.0,10.973,49.8,13.0,UAV,5.040989896110003,7.999956572723137,1.252762968495368
UAV_004,1.7386,25.717,23.417,-57.441,1.18e-06,108.998,1.312,1.8,-11.0,0.006,0.0,0.0,100.0,7.786,79.1,15.0,UAV,4.700462183808943,5.928117624647859,1.0296194171811583
UAV_005,1.5927,27.678,26.178,-56.561,1e-08,121.795,1.911,1.2,100.1,0.005,0.0,0.0,100.0,8.7,117.2,12.9,UAV,4.810516298271721,7.999956572723137,0.7884573603642702
UAV_006,1.0528,27.174,23.574,-56.313,1.21e-06,109.722,1.007,0.2,31.5,0.004,0.0,0.0,100.0,7.837,173.7,12.6,UAV,4.70702255529003,5.9172142707626385,0.18232155679395462
UAV_007,0.3076,44.261,41.661,-47.57,1e-08,193.753,1.802,2.6,95.2,0.001,0.0,0.0,100.0,13.839,127.7,18.3,UAV,5.271732088996782,7.999956572723137,1.2809338454620645
UAV_008,2.5697,20.023,16.523,-60.188,1.36e-06,77.289,1.317,2.0,68.5,0.009,0.0,0.0,92.831,5.521,369.9,10.8,UAV,4.360407107814872,5.8664607722957225,1.0986122886681096
UAV_009,2.2059,21.749,20.449,-59.625,1.22e-06,95.284,1.815,1.4,-155.0,0.007,0.0,0.0,100.0,6.806,175.7,19.9,UAV,4.567302157544195,5.913639813346314,0.8754687373538999
UAV_010,1.3523,31.1,27.6,-54.05,1e-08,128.393,1.909,1.0,121.2,0.005,0.0,0.0,100.0,9.171,266.5,16.4,UAV,4.862854284776675,7.999956572723137,0.6931471805599453
UAV_011,0.9615,36.662,34.662,-52.369,1e-08,161.209,1.606,0.2,31.5,0.003,0.0,0.0,100.0,11.515,270.4,11.7,UAV,5.088885627194984,7.999956572723137,0.18232155679395462
UAV_012,0.9141,31.601,29.501,-53.5,1e-08,137.222,1.106,1.7,99.7,0.003,0.0,0.0,100.0,9.802,199.5,15.1,UAV,4.928861088244571,7.999956572723137,0.9932517730102834
UAV_013,2.4,20.617,17.817,-58.892,1.13e-06,83.192,1.516,2.5,-13.0,0.008,0.0,0.0,97.359,5.942,257.0,12.5,UAV,4.433099904857882,5.94692117218535,1.252762968495368
UAV_014,1.8579,24.54,21.94,-57.23,1.19e-06,102.167,1.512,1.3,-74.2,0.006,0.0,0.0,100.0,7.298,215.6,10.0,UAV,4.636349034469092,5.924452673654276,0.832909122935104
UAV_015,1.2468,25.305,21.905,-57.147,1.09e-06,102.004,1.808,1.4,-74.5,0.004,0.0,0.0,100.0,7.286,317.7,18.3,UAV,4.634767822427035,5.962573103624255,0.8754687373538999
UAV_016,1.7170999999999998,27.625,24.525,-56.088,1.37e-06,114.129,1.711,0.9,71.9,0.006,0.0,0.0,100.0,8.152,365.2,15.2,UAV,4.746053238814445,5.863279115840437,0.6418538861723948
UAV_017,1.0714,33.322,30.822,-53.839,1e-08,143.362,1.207,2.6,120.1,0.004,0.0,0.0,100.0,10.24,177.5,15.7,UAV,4.972324033931875,7.999956572723137,1.2809338454620645
UAV_018,2.0428,27.817,23.817,-56.792,1.16e-06,110.847,1.514,1.7,98.8,0.007,0.0,0.0,100.0,7.918,71.3,12.5,UAV,4.7171318659403125,5.935541636381448,0.9932517730102834
UAV_019,1.266,29.372,25.372,-56.214,1e-08,118.058,1.508,1.4,31.8,0.004,0.0,0.0,100.0,8.433,232.5,17.6,UAV,4.77961076933117,7.999956572723137,0.8754687373538999
UAV_000,1.2381,26.466,24.966,-56.867,1.39e-06,116.172,1.308,2.9,-146.3,0.004,0.0,0.0,100.0,8.298,252.3,19.2,UAV,4.7636429407500565,5.856984887303944,1.3609765531356006
UAV_001,0.7846000000000001,35.627,34.427,-52.786,1e-08,160.119,1.505,2.0,5.1,0.003,0.0,0.0,100.0,11.437,254.1,13.3,UAV,5.08214322239687,7.999956572723137,1.0986122886681096
UAV_002,1.434,23.99,21.49,-57.805,1.37e-06,100.087,1.31,1.9,-141.1,0.005,0.0,0.0,100.0,7.149,82.4,18.0,UAV,4.615981532199742,5.863279115840437,1.0647107369924282
UAV_003,0.7417,31.517,28.317,-54.742,1e-08,131.721,1.305,1.0,82.8,0.002,0.0,0.0,100.0,9.409,83.2,10.7,UAV,4.888249180513237,7.999956572723137,0.6931471805599453
UAV_004,1.8868,27.006,24.806,-56.497,1.21e-06,115.434,1.813,0.4,-10.9,0.006,0.0,0.0,100.0,8.245,71.0,14.9,UAV,4.757324588865473,5.9172142707626385,0.33647223662121295
UAV_005,1.6636,23.8,21.1,-58.9,1.18e-06,98.287,1.211,2.5,121.0,0.006,0.0,0.0,100.0,7.02,115.5,15.6,UAV,4.598014646065921,5.928117624647859,1.252762968495368
UAV_006,1.1801,25.583,22.383,-57.909,1.43e-06,104.211,1.908,2.1,43.5,0.004,0.0,0.0,100.0,7.444,149.0,17.4,UAV,4.65596785757495,5.8446636588326095,1.1314021114911006
UAV_007,0.3463,45.132,42.432,-47.734,1e-08,197.341,1.402,1.7,60.9,0.001,0.0,0.0,100.0,14.096,136.6,11.7,UAV,5.289987771592602,7.999956572723137,0.9932517730102834
UAV_008,2.7342,22.784,18.184,-58.408,1.36e-06,84.874,1.918,2.0,110.4,0.009,0.0,0.0,98.645,6.062,349.7,17.4,UAV,4.452881105642106,5.8664607722957225,1.0986122886681096
UAV_009,2.0984000000000003,25.883,22.183,-56.858,1.18e-06,103.288,1.814,2.9,84.9,0.007,0.0,0.0,100.0,7.378,179.3,10.9,UAV,4.6471563026551514,5.928117624647859,1.3609765531356006
UAV_010,1.4829,24.398,20.198,-57.001,1.38e-06,94.129,1.11,0.7,107.2,0.005,0.0,0.0,100.0,6.723,260.5,14.5,UAV,4.555233865232073,5.860120598892731,0.5306282510621704
UAV_011,1.1207,29.031,27.831,-55.584,1e-08,129.468,1.407,2.4,48.2,0.004,0.0,0.0,100.0,9.248,278.1,17.9,UAV,4.871127985965712,7.999956572723137,1.2237754316221157
UAV_012,0.9281,27.569,24.469,-56.515,1.11e-06,113.871,1.006,1.9,-89.8,0.003,0.0,0.0,100.0,8.134,203.9,13.6,UAV,4.743809759612587,5.954676629957229,1.0647107369924282
UAV_013,2.4,23.717,21.017,-58.342,1.02e-06,97.902,1.316,1.0,-13.0,0.008,0.0,0.0,100.0,6.993,257.0,12.5,UAV,4.594129460871112,5.991399402459387,0.6931471805599453
UAV_014,1.7402,22.909,20.709,-59.246,1.18e-06,96.481,1.112,2.2,-110.6,0.006,0.0,0.0,100.0,6.892,217.0,14.9,UAV,4.579657487218954,5.928117624647859,1.1631508098056809
UAV_015,1.0845,36.417,33.217,-51.292,1e-08,154.49,1.407,1.2,81.0,0.004,0.0,0.0,100.0,11.035,287.5,19.9,UAV,5.046581420869725,7.999956572723137,0.7884573603642702
UAV_016,1.5592,24.163,21.663,-57.319,1.08e-06,100.884,1.51,1.7,-78.5,0.005,0.0,0.0,100.0,7.206,354.3,16.6,UAV,4.623834911217247,5.966575842388716,0.9932517730102834
UAV_017,0.9196,29.549,26.449,-55.625,1e-08,123.054,1.806,2.6,136.2,0.003,0.0,0.0,100.0,8.79,185.5,17.8,UAV,4.820716954680424,7.999956572723137,1.2809338454620645
