UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,network_type
UE_016,0.267,34.427,30.627,-53.387,0.0,763.148,1.497,2.5,-58.0,0.0009,0.0,0.0,100.0,10.18,5G_NR
UE_017,0.346,26.767,21.967,-57.517,1e-07,547.97,1.395,0.4,-58.3,0.0012,0.0,0.0,100.0,7.31,5G_NR
UE_018,0.356,27.335,23.135,-55.832,0.0,576.932,1.281,2.0,-156.2,0.0012,0.0,0.0,100.0,7.69,5G_NR
UE_019,0.173,36.331,33.231,-51.134,0.0,827.988,1.462,1.5,-128.9,0.0006,0.0,0.0,100.0,11.04,5G_NR
UE_000,0.326,27.819,21.319,-56.691,1e-07,531.942,1.458,2.1,-11.3,0.0011,0.0,0.0,100.0,7.09,5G_NR
UE_001,0.495,16.314,12.764,-61.543,1e-05,323.598,1.174,0.4,-106.6,0.0016,0.0,0.0,79.68,4.31,5G_NR
UE_002,0.679,16.165,11.815,-61.417,1e-05,301.266,1.408,0.6,-31.5,0.0023,0.0,0.0,76.35,4.02,5G_NR
UE_003,0.773,14.122,6.622,-63.339,0.001,186.301,1.382,1.0,-88.1,0.0026,0.0,0.0,58.18,2.48,5G_NR
UE_004,0.048,62.433,54.683,-39.183,0.0,1362.398,1.475,1.2,-3.7,0.0002,0.0,0.0,100.0,18.17,5G_NR
UE_005,0.236,29.425,21.875,-55.687,1e-07,545.705,1.149,0.5,27.6,0.0008,0.0,0.0,100.0,7.28,5G_NR
UE_006,0.307,27.997,24.047,-56.901,0.0,599.549,1.526,0.8,-12.9,0.001,0.0,0.0,100.0,7.99,5G_NR
UE_007,0.653,11.908,3.808,-64.746,0.01,132.517,1.075,9.0,-10.8,0.0022,0.0,0.0,48.33,1.77,5G_NR
UE_008,0.226,30.228,23.228,-54.186,0.0,579.214,1.198,0.6,-23.2,0.0008,0.0,0.0,100.0,7.72,5G_NR
UE_009,0.315,26.93,21.93,-56.035,1e-07,547.078,1.456,0.7,-35.9,0.001,0.0,0.0,100.0,7.29,5G_NR
UE_010,0.122,49.623,42.023,-44.588,0.0,1046.99,1.387,2.0,7.3,0.0004,0.0,0.0,100.0,13.96,5G_NR
UE_011,0.677,10.465,5.065,-64.767,0.001,155.538,1.438,0.1,-95.9,0.0023,0.0,0.0,52.73,2.07,5G_NR
UE_012,0.536,17.21,13.91,-60.795,1e-05,350.871,1.429,0.2,-51.2,0.0018,0.0,0.0,83.69,4.68,5G_NR
UE_013,0.363,24.506,18.856,-57.547,1e-07,471.176,1.356,0.0,-139.8,0.0012,0.0,0.0,100.0,6.28,5G_NR
UE_014,0.253,26.338,20.488,-57.631,1e-07,511.417,1.2,1.6,17.1,0.0008,6.0,0.0,100.0,6.82,5G_NR
UE_015,0.663,8.152,2.252,-66.424,0.01,106.654,1.226,3.0,-73.5,0.0022,0.0,0.0,42.88,1.42,5G_NR
UE_016,0.269,29.851,25.201,-54.875,0.0,628.19,1.167,0.6,-58.0,0.0009,0.0,0.0,100.0,8.38,5G_NR
UE_017,0.298,31.493,27.143,-54.453,0.0,676.472,1.15,2.0,-58.3,0.001,0.0,0.0,100.0,9.02,5G_NR
UE_018,0.446,17.828,12.878,-61.586,1e-05,326.278,1.48,2.6,156.2,0.0015,0.0,0.0,80.07,4.35,5G_NR
UE_019,0.196,35.689,28.189,-52.156,0.0,702.473,1.34,0.9,-128.9,0.0007,0.0,0.0,100.0,9.37,5G_NR
UE_000,0.294,22.508,18.108,-58.846,1e-07,452.818,1.519,1.0,-11.3,0.001,0.0,0.0,98.38,6.04,5G_NR
UE_001,0.519,13.958,7.608,-62.221,0.001,206.852,1.287,2.2,-106.6,0.0017,0.0,0.0,61.63,2.76,5G_NR
UE_002,0.797,5.293,-0.957,-67.953,0.1,63.737,1.3,39.0,-31.5,0.0027,0.0,0.0,31.65,0.85,5G_NR
UE_003,0.857,10.871,6.071,-64.264,0.001,175.158,1.576,0.2,-88.1,0.0029,0.0,0.0,56.25,2.34,5G_NR
UE_004,0.052,60.653,57.253,-39.174,0.0,1426.425,1.285,0.2,-3.7,0.0002,0.0,0.0,100.0,19.02,5G_NR
UE_005,0.208,38.486,34.586,-51.157,0.0,861.73,1.111,2.5,27.6,0.0007,0.0,0.0,100.0,11.49,5G_NR
UE_006,0.322,21.225,14.575,-60.188,1e-05,366.834,1.522,2.6,-12.9,0.0011,0.0,0.0,86.01,4.89,5G_NR
UE_007,0.702,14.16,6.46,-62.22,0.001,182.98,1.28,1.1,-10.8,0.0023,0.0,0.0,57.61,2.44,5G_NR
UE_008,0.228,28.58,23.88,-55.01,0.0,595.406,1.218,2.1,-23.2,0.0008,0.0,0.0,100.0,7.94,5G_NR
UE_009,0.382,26.771,22.821,-56.315,0.0,569.135,1.348,0.7,-35.9,0.0013,0.0,0.0,100.0,7.59,5G_NR
UE_010,0.096,50.976,47.526,-45.112,0.0,1184.087,1.49,2.6,7.3,0.0003,0.0,0.0,100.0,15.79,5G_NR
UE_011,0.599,14.781,10.831,-63.31,1e-05,278.432,1.375,1.9,-95.9,0.002,0.0,0.0,72.91,3.71,5G_NR
UE_012,0.586,12.814,8.664,-64.593,0.001,229.664,1.344,0.6,51.2,0.002,0.0,0.0,65.33,3.06,5G_NR
UE_013,0.295,27.801,24.951,-55.5,0.0,621.982,1.259,1.8,-139.8,0.001,0.0,0.0,100.0,8.29,5G_NR
UE_014,0.234,32.525,24.725,-52.937,0.0,616.384,1.133,0.6,17.1,0.0008,6.0,0.0,100.0,8.22,5G_NR
UE_015,0.537,17.72,9.87,-61.74,0.001,256.512,1.339,1.0,-73.5,0.0018,0.0,0.0,69.54,3.42,5G_NR
UE_016,0.283,28.018,21.168,-55.991,1e-07,528.202,1.503,0.2,-58.0,0.0009,0.0,0.0,100.0,7.04,5G_NR
UE_017,0.286,31.336,27.336,-54.332,0.0,681.258,1.249,1.1,-58.3,0.001,0.0,0.0,100.0,9.08,5G_NR
UE_018,0.4,25.76,19.91,-57.82,1e-07,497.148,1.205,1.4,156.2,0.0013,0.0,0.0,100.0,6.63,5G_NR
UE_019,0.275,26.619,21.519,-56.79,1e-07,536.904,1.108,1.8,-128.9,0.0009,0.0,0.0,100.0,7.16,5G_NR
UE_000,0.264,28.283,21.983,-55.759,1e-07,548.378,1.511,0.9,-11.3,0.0009,0.0,0.0,100.0,7.31,5G_NR
UE_001,0.492,22.019,17.119,-58.391,1e-07,428.585,1.089,2.9,-106.6,0.0016,0.0,0.0,94.92,5.71,5G_NR
UE_002,0.879,12.366,4.116,-62.917,0.001,137.993,1.148,5.0,-31.5,0.0029,0.0,0.0,49.41,1.84,5G_NR
UE_003,0.943,4.137,-1.963,-68.732,0.1,53.282,1.429,28.0,-88.1,0.0031,0.0,0.0,28.13,0.71,5G_NR
UE_004,0.062,58.881,53.731,-40.759,0.0,1338.685,1.426,1.3,-3.7,0.0002,0.0,0.0,100.0,17.85,5G_NR
UE_005,0.18,40.711,37.261,-50.245,0.0,928.351,1.258,1.1,27.6,0.0006,0.0,0.0,100.0,12.38,5G_NR
UE_006,0.341,24.677,17.577,-57.162,1e-07,439.789,1.084,1.4,-12.9,0.0011,0.0,0.0,96.52,5.86,5G_NR
UE_007,0.645,7.629,4.729,-66.185,0.001,149.214,1.094,6.0,-10.8,0.0021,0.0,0.0,51.55,1.99,5G_NR
UE_008,0.232,26.77,21.57,-55.915,1e-07,538.162,1.248,1.6,-23.2,0.0008,0.0,0.0,100.0,7.18,5G_NR
UE_009,0.427,16.422,12.522,-61.489,1e-05,317.868,1.243,0.6,-35.9,0.0014,0.0,0.0,78.83,4.24,5G_NR
UE_010,0.072,54.527,46.777,-42.437,0.0,1165.425,1.352,1.9,7.3,0.0002,0.0,0.0,100.0,15.54,5G_NR
UE_011,0.524,21.144,15.944,-58.528,1e-05,399.966,1.137,2.1,-95.9,0.0017,0.0,0.0,90.81,5.33,5G_NR
UE_012,0.57,14.912,12.462,-62.144,1e-05,316.451,1.337,1.8,51.2,0.0019,0.0,0.0,78.62,4.22,5G_NR
UE_013,0.195,33.822,26.772,-54.089,0.0,667.234,1.429,0.0,-139.8,0.0006,0.0,0.0,100.0,8.9,5G_NR
UE_014,0.215,29.981,22.581,-54.81,0.0,563.182,1.272,0.3,17.1,0.0007,6.0,0.0,100.0,7.51,5G_NR
UE_015,0.413,19.272,14.422,-61.064,1e-05,363.164,1.121,0.8,-73.5,0.0014,0.0,0.0,85.48,4.84,5G_NR
UE_016,0.309,27.993,20.243,-56.004,1e-07,505.362,1.036,1.5,-58.0,0.001,0.0,0.0,100.0,6.74,5G_NR
UE_017,0.315,23.507,18.607,-58.646,1e-07,465.073,1.372,0.3,-58.3,0.0011,0.0,0.0,100.0,6.2,5G_NR
UE_018,0.399,25.722,17.572,-56.439,1e-07,439.667,1.415,0.2,156.2,0.0013,0.0,0.0,96.5,5.86,5G_NR
UE_019,0.318,25.654,22.154,-57.973,0.0,552.618,1.492,2.6,128.9,0.0011,0.0,0.0,100.0,7.37,5G_NR
UE_000,0.237,28.263,24.813,-55.569,0.0,618.559,1.104,0.5,-11.3,0.0008,0.0,0.0,100.0,8.25,5G_NR
UE_001,0.455,19.847,14.297,-59.776,1e-05,360.154,1.231,2.6,-106.6,0.0015,0.0,0.0,85.04,4.8,5G_NR
UE_002,0.97,9.31,4.51,-64.845,0.001,145.151,1.127,4.0,-31.5,0.0032,0.0,0.0,50.78,1.94,5G_NR
UE_003,1.031,0.251,-6.099,-70.474,0.1,23.758,1.133,30.0,-88.1,0.0034,0.0,0.0,13.65,0.32,5G_NR
UE_004,0.076,54.738,51.188,-41.931,0.0,1275.318,1.358,0.4,-3.7,0.0003,0.0,0.0,100.0,17.0,5G_NR
UE_005,0.153,41.346,36.346,-50.127,0.0,905.578,1.475,1.6,27.6,0.0005,0.0,0.0,100.0,12.07,5G_NR
UE_006,0.363,25.382,20.682,-56.409,1e-07,516.203,1.116,1.4,-12.9,0.0012,0.0,0.0,100.0,6.88,5G_NR
UE_007,0.709,7.405,-0.045,-67.198,0.1,74.441,1.206,20.0,-10.8,0.0024,0.0,0.0,34.84,0.99,5G_NR
UE_008,0.237,31.793,25.043,-53.204,0.0,624.263,1.334,2.2,-23.2,0.0008,0.0,0.0,100.0,8.32,5G_NR
UE_009,0.542,14.057,9.807,-62.771,0.001,255.104,1.179,1.1,-35.9,0.0018,0.0,0.0,69.33,3.4,5G_NR
UE_010,0.054,58.935,52.985,-40.733,0.0,1320.092,1.235,0.8,7.3,0.0002,0.0,0.0,100.0,17.6,5G_NR
UE_011,0.455,23.767,19.417,-57.217,1e-07,484.988,1.221,1.3,-95.9,0.0015,0.0,0.0,100.0,6.47,5G_NR
UE_012,0.513,22.675,19.025,-58.063,1e-07,475.333,1.311,1.7,51.2,0.0017,0.0,0.0,100.0,6.34,5G_NR
UE_013,0.133,45.318,37.068,-46.541,0.0,923.543,1.503,0.8,-139.8,0.0004,0.0,0.0,100.0,12.31,5G_NR
UE_014,0.214,28.34,23.24,-55.83,0.0,579.531,1.211,2.2,-5.6,0.0007,6.0,0.0,100.0,7.73,5G_NR
UE_015,0.295,29.013,25.113,-56.494,0.0,626.009,1.13,2.2,-73.5,0.001,0.0,0.0,100.0,8.35,5G_NR
UE_016,0.332,27.291,22.841,-57.154,0.0,569.636,1.143,1.1,58.0,0.0011,0.0,0.0,100.0,7.6,5G_NR
UE_017,0.329,30.413,26.663,-54.093,0.0,664.536,1.098,1.6,58.3,0.0011,0.0,0.0,100.0,8.86,5G_NR
UE_018,0.445,16.394,11.194,-61.403,1e-05,286.807,1.12,2.2,156.2,0.0015,0.0,0.0,74.18,3.82,5G_NR
UE_019,0.208,32.5,28.35,-54.65,0.0,706.475,1.181,0.9,128.9,0.0007,0.0,0.0,100.0,9.42,5G_NR
UE_000,0.214,33.396,28.896,-52.902,0.0,720.057,1.246,1.5,-11.3,0.0007,0.0,0.0,100.0,9.6,5G_NR
UE_001,0.438,17.412,11.362,-60.794,1e-05,290.72,1.354,2.6,-106.6,0.0015,0.0,0.0,74.77,3.88,5G_NR
UE_002,0.902,2.505,-1.595,-68.548,0.1,56.941,1.15,23.0,-31.5,0.003,0.0,0.0,29.42,0.76,5G_NR
UE_003,1.027,0.633,-2.267,-70.583,0.1,50.404,1.228,38.0,88.1,0.0034,0.0,0.0,27.07,0.67,5G_NR
UE_004,0.092,49.754,44.954,-45.623,0.0,1120.012,1.484,1.9,-3.7,0.0003,0.0,0.0,100.0,14.93,5G_NR
UE_005,0.128,46.838,39.038,-46.881,0.0,972.636,1.198,1.7,27.6,0.0004,0.0,0.0,100.0,12.97,5G_NR
UE_006,0.388,18.823,12.573,-60.888,1e-05,319.084,1.164,1.4,-12.9,0.0013,0.0,0.0,79.01,4.25,5G_NR
UE_007,0.637,8.769,2.419,-65.616,0.01,109.276,1.164,8.0,-10.8,0.0021,0.0,0.0,43.47,1.46,5G_NR
UE_008,0.244,34.344,27.744,-52.528,0.0,691.399,1.199,1.5,-23.2,0.0008,0.0,0.0,100.0,9.22,5G_NR
UE_009,0.625,19.035,14.235,-60.582,1e-05,358.669,1.168,2.3,-35.9,0.0021,0.0,0.0,84.82,4.78,5G_NR
UE_010,0.05,63.099,55.499,-38.151,0.0,1382.717,1.21,1.8,7.3,0.0002,0.0,0.0,100.0,18.44,5G_NR
UE_011,0.395,17.189,10.889,-61.505,1e-05,279.771,1.044,1.0,-95.9,0.0013,0.0,0.0,73.11,3.73,5G_NR
UE_012,0.457,16.253,10.853,-62.174,1e-05,278.933,1.081,2.9,51.2,0.0015,0.0,0.0,72.98,3.72,5G_NR
UE_013,0.163,38.883,34.183,-50.059,0.0,851.685,1.416,1.7,-139.8,0.0005,0.0,0.0,100.0,11.36,5G_NR
UE_014,0.214,37.404,34.504,-50.798,0.0,859.693,1.066,1.1,-5.6,0.0007,6.0,0.0,100.0,11.46,5G_NR
UE_015,0.194,33.641,30.341,-53.98,0.0,756.019,1.469,0.4,-73.5,0.0006,0.0,0.0,100.0,10.08,5G_NR
UE_016,0.275,23.566,18.866,-57.317,1e-07,471.426,1.043,2.2,58.0,0.0009,0.0,0.0,100.0,6.29,5G_NR
UE_017,0.325,23.775,19.025,-57.813,1e-07,475.342,1.393,1.1,58.3,0.0011,0.0,0.0,100.0,6.34,5G_NR
UE_018,0.525,15.635,8.385,-62.483,0.001,223.556,1.343,1.4,156.2,0.0018,0.0,0.0,64.35,2.98,5G_NR
UE_019,0.117,45.567,40.717,-47.616,0.0,1014.456,1.267,2.8,128.9,0.0004,0.0,0.0,100.0,13.53,5G_NR
UE_000,0.196,32.484,26.434,-53.358,0.0,658.828,1.18,1.3,-11.3,0.0007,0.0,0.0,100.0,8.78,5G_NR
UE_001,0.444,19.52,14.07,-59.94,1e-05,354.708,1.074,0.6,-106.6,0.0015,0.0,0.0,84.25,4.73,5G_NR
UE_002,0.845,2.47,-1.43,-68.865,0.1,58.65,1.345,34.0,-31.5,0.0028,0.0,0.0,30.0,0.78,5G_NR
UE_003,0.938,7.4,1.5,-67.0,0.01,95.294,1.249,2.0,88.1,0.0031,0.0,0.0,40.25,1.27,5G_NR
UE_004,0.11,47.882,40.882,-46.759,0.0,1018.561,1.306,2.3,-3.7,0.0004,0.0,0.0,100.0,13.58,5G_NR
UE_005,0.105,44.86,36.36,-48.07,0.0,905.927,1.505,2.4,27.6,0.0003,0.0,0.0,100.0,12.08,5G_NR
UE_006,0.416,25.844,21.944,-57.278,1e-07,547.414,1.062,1.4,-12.9,0.0014,0.0,0.0,100.0,7.3,5G_NR
UE_007,0.716,8.608,1.408,-65.096,0.01,93.953,1.197,9.0,-10.8,0.0024,0.0,0.0,39.93,1.25,5G_NR
UE_008,0.252,33.153,27.653,-52.723,0.0,689.146,1.055,1.6,-23.2,0.0008,0.0,0.0,100.0,9.19,5G_NR
UE_009,0.609,8.053,0.353,-65.474,0.01,79.482,1.306,5.0,-35.9,0.002,0.0,0.0,36.23,1.06,5G_NR
UE_010,0.062,56.192,47.892,-42.104,0.0,1193.2,1.331,1.1,7.3,0.0002,0.0,0.0,100.0,15.91,5G_NR
UE_011,0.428,17.918,11.168,-61.641,1e-05,286.202,1.103,0.2,-91.8,0.0014,0.0,0.0,74.09,3.82,5G_NR
UE_012,0.403,17.943,11.743,-61.929,1e-05,299.575,1.46,1.4,51.2,0.0013,0.0,0.0,76.1,3.99,5G_NR
UE_013,0.253,24.401,21.051,-57.8,1e-07,525.313,1.05,2.1,-139.8,0.0008,0.0,0.0,100.0,7.0,5G_NR
UE_014,0.216,37.936,32.586,-52.032,0.0,811.933,1.442,1.9,-5.6,0.0007,6.0,0.0,100.0,10.83,5G_NR
UE_015,0.147,39.657,31.757,-50.571,0.0,791.286,1.095,0.1,-73.5,0.0005,0.0,0.0,100.0,10.55,5G_NR
UE_016,0.22,28.012,24.962,-56.694,0.0,622.263,1.467,1.8,58.0,0.0007,0.0,0.0,100.0,8.3,5G_NR
UE_017,0.358,28.265,24.865,-55.568,0.0,619.85,1.346,0.2,58.3,0.0012,0.0,0.0,100.0,8.26,5G_NR
UE_018,0.719,7.561,2.311,-66.32,0.01,107.574,1.267,3.0,152.5,0.0024,0.0,0.0,43.09,1.43,5G_NR
UE_019,0.115,50.754,43.104,-44.923,0.0,1073.925,1.432,0.7,128.9,0.0004,0.0,0.0,100.0,14.32,5G_NR
UE_000,0.186,39.632,35.082,-50.184,0.0,874.09,1.409,0.0,-11.3,0.0006,0.0,0.0,100.0,11.65,5G_NR
UE_001,0.471,21.278,13.928,-59.961,1e-05,351.301,1.117,2.8,-106.6,0.0016,0.0,0.0,83.75,4.68,5G_NR
UE_002,0.701,15.317,10.667,-63.142,1e-05,274.66,1.115,2.4,-31.5,0.0023,0.0,0.0,72.33,3.66,5G_NR
UE_003,0.85,4.466,-1.534,-67.667,0.1,57.568,1.515,22.0,88.1,0.0028,0.0,0.0,29.63,0.77,5G_NR
UE_004,0.128,42.885,37.985,-49.057,0.0,946.398,1.338,1.3,-3.7,0.0004,0.0,0.0,100.0,12.62,5G_NR
UE_005,0.086,51.566,44.316,-43.417,0.0,1104.123,1.289,1.4,27.6,0.0003,0.0,0.0,100.0,14.72,5G_NR
UE_006,0.421,22.131,16.531,-59.235,1e-07,414.229,1.047,0.0,-39.1,0.0014,0.0,0.0,92.86,5.52,5G_NR
UE_007,0.63,10.56,2.06,-65.02,0.01,103.671,1.523,8.0,-10.8,0.0021,0.0,0.0,42.21,1.38,5G_NR
UE_008,0.262,32.257,23.807,-53.471,0.0,593.596,1.371,0.3,-23.2,0.0009,0.0,0.0,100.0,7.91,5G_NR
UE_009,0.705,8.1,5.8,-65.55,0.001,169.767,1.276,2.2,-35.9,0.0024,0.0,0.0,55.3,2.26,5G_NR
UE_010,0.084,57.058,52.758,-42.471,0.0,1314.434,1.473,1.9,7.3,0.0003,0.0,0.0,100.0,17.53,5G_NR
UE_011,0.476,22.192,16.942,-59.004,1e-07,424.262,1.468,2.9,-91.8,0.0016,0.0,0.0,94.3,5.66,5G_NR
UE_012,0.35,29.38,24.88,-56.11,0.0,620.213,1.405,2.9,51.2,0.0012,0.0,0.0,100.0,8.27,5G_NR
UE_013,0.35,20.456,15.956,-59.472,1e-05,400.236,1.35,2.6,139.8,0.0012,0.0,0.0,90.84,5.34,5G_NR
UE_014,0.22,38.01,33.11,-50.495,0.0,824.978,1.237,2.0,-5.6,0.0007,6.0,0.0,100.0,11.0,5G_NR
UE_015,0.199,33.101,28.001,-53.749,0.0,697.813,1.38,0.5,-73.5,0.0007,0.0,0.0,100.0,9.3,5G_NR
UE_016,0.168,33.894,27.794,-52.653,0.0,692.664,1.377,2.4,58.0,0.0006,0.0,0.0,100.0,9.24,5G_NR
UE_017,0.417,15.207,8.957,-61.997,0.001,236.1,1.152,1.7,58.3,0.0014,0.0,0.0,66.35,3.15,5G_NR
UE_018,0.658,10.006,1.206,-64.597,0.01,91.057,1.116,2.0,152.5,0.0022,0.0,0.0,39.22,1.21,5G_NR
UE_019,0.204,38.526,33.326,-50.437,0.0,830.338,1.37,1.2,128.9,0.0007,0.0,0.0,100.0,11.07,5G_NR
UE_000,0.184,40.104,35.454,-50.048,0.0,883.347,1.023,1.8,-11.3,0.0006,0.0,0.0,100.0,11.78,5G_NR
UE_001,0.516,19.546,12.396,-59.827,1e-05,314.908,1.487,0.5,-106.6,0.0017,0.0,0.0,78.39,4.2,5G_NR
UE_002,0.776,5.543,-1.407,-68.228,0.1,58.888,1.153,31.0,-31.5,0.0026,0.0,0.0,30.08,0.79,5G_NR
UE_003,0.862,10.645,4.595,-64.677,0.001,146.732,1.181,5.0,-80.4,0.0029,0.0,0.0,51.08,1.96,5G_NR
UE_004,0.147,41.987,38.537,-49.707,0.0,960.135,1.145,2.7,-3.7,0.0005,0.0,0.0,100.0,12.8,5G_NR
UE_005,0.075,52.576,49.626,-43.312,0.0,1236.402,1.103,0.8,27.6,0.0003,0.0,0.0,100.0,16.49,5G_NR
UE_006,0.429,19.566,17.166,-59.417,1e-07,429.736,1.138,2.4,-39.1,0.0014,0.0,0.0,95.08,5.73,5G_NR
UE_007,0.627,18.92,13.97,-61.34,1e-05,352.298,1.258,2.7,-10.8,0.0021,0.0,0.0,83.89,4.7,5G_NR
UE_008,0.273,24.79,19.59,-57.705,1e-07,489.265,1.127,0.9,-23.2,0.0009,0.0,0.0,100.0,6.52,5G_NR
UE_009,0.672,10.158,6.708,-64.221,0.001,188.058,1.432,1.5,-35.9,0.0022,0.0,0.0,58.48,2.51,5G_NR
UE_010,0.11,48.049,42.099,-45.776,0.0,1048.873,1.441,2.1,7.3,0.0004,0.0,0.0,100.0,13.98,5G_NR
UE_011,0.535,19.043,14.043,-60.079,1e-05,354.049,1.103,2.0,-91.8,0.0018,0.0,0.0,84.15,4.72,5G_NR
UE_012,0.3,24.933,19.083,-58.233,1e-07,476.78,1.215,2.3,51.2,0.001,0.0,0.0,100.0,6.36,5G_NR
UE_013,0.251,28.532,20.082,-55.634,1e-07,501.381,1.14,2.6,139.8,0.0008,0.0,0.0,100.0,6.69,5G_NR
UE_014,0.226,35.325,31.225,-52.038,0.0,778.03,1.488,1.4,-5.6,0.0008,6.0,0.0,100.0,10.37,5G_NR
UE_015,0.198,36.128,29.478,-51.636,0.0,734.552,1.035,0.7,-73.5,0.0007,0.0,0.0,100.0,9.79,5G_NR
UE_016,0.123,46.135,43.685,-47.532,0.0,1088.398,1.377,2.4,58.0,0.0004,0.0,0.0,100.0,14.51,5G_NR
UE_017,0.494,13.522,8.172,-63.839,0.001,218.951,1.529,0.1,58.3,0.0016,0.0,0.0,63.6,2.92,5G_NR
UE_018,0.474,22.877,18.577,-58.561,1e-07,464.337,1.397,2.3,152.5,0.0016,0.0,0.0,100.0,6.19,5G_NR
UE_019,0.164,34.735,26.885,-52.333,0.0,670.036,1.221,0.7,38.6,0.0005,0.0,0.0,100.0,8.93,5G_NR
UE_000,0.19,35.219,31.519,-52.39,0.0,785.361,1.089,0.1,-11.3,0.0006,0.0,0.0,100.0,10.47,5G_NR
UE_001,0.575,16.403,11.953,-62.699,1e-05,304.492,1.093,0.5,-106.6,0.0019,0.0,0.0,76.84,4.06,5G_NR
UE_002,0.523,22.276,17.676,-59.762,1e-07,442.217,1.072,0.7,31.5,0.0017,0.0,0.0,96.87,5.9,5G_NR
UE_003,0.883,11.655,6.955,-64.372,0.001,193.155,1.248,0.1,-80.4,0.0029,0.0,0.0,59.34,2.58,5G_NR
UE_004,0.166,41.693,38.343,-48.754,0.0,955.309,1.067,2.6,-3.7,0.0006,0.0,0.0,100.0,12.74,5G_NR
UE_005,0.076,53.232,45.882,-43.184,0.0,1143.125,1.343,0.8,27.6,0.0003,0.0,0.0,100.0,15.24,5G_NR
UE_006,0.441,20.008,17.608,-60.496,1e-07,440.561,1.179,0.8,-39.1,0.0015,0.0,0.0,96.63,5.87,5G_NR
UE_007,0.624,16.262,10.112,-61.069,1e-05,262.004,1.367,1.6,-10.8,0.0021,0.0,0.0,70.39,3.49,5G_NR
UE_008,0.285,28.949,22.749,-56.325,0.0,567.363,1.463,1.0,-23.2,0.0009,0.0,0.0,100.0,7.56,5G_NR
UE_009,0.452,19.705,16.855,-59.347,1e-07,422.152,1.05,2.9,-35.9,0.0015,0.0,0.0,93.99,5.63,5G_NR
UE_010,0.137,41.548,34.498,-49.826,0.0,859.543,1.114,2.6,7.3,0.0005,0.0,0.0,100.0,11.46,5G_NR
UE_011,0.601,16.601,13.051,-61.499,1e-05,330.395,1.355,1.1,-91.8,0.002,0.0,0.0,80.68,4.41,5G_NR
UE_012,0.255,31.317,26.917,-53.841,0.0,670.846,1.225,2.6,51.2,0.0008,0.0,0.0,100.0,8.94,5G_NR
UE_013,0.179,34.436,26.086,-53.082,0.0,650.181,1.068,2.5,139.8,0.0006,0.0,0.0,100.0,8.67,5G_NR
UE_014,0.233,31.254,28.154,-54.473,0.0,701.597,1.318,2.8,-5.6,0.0008,6.0,0.0,100.0,9.35,5G_NR
UE_015,0.116,43.134,37.384,-48.433,0.0,931.429,1.072,1.7,-73.5,0.0004,0.0,0.0,100.0,12.42,5G_NR
UE_016,0.097,45.932,39.632,-47.634,0.0,987.434,1.095,1.0,58.0,0.0003,0.0,0.0,100.0,13.17,5G_NR
UE_017,0.598,10.229,6.929,-64.686,0.001,192.605,1.52,0.6,58.3,0.002,0.0,0.0,59.25,2.57,5G_NR
UE_018,0.371,26.551,22.201,-57.124,0.0,553.788,1.492,0.0,152.5,0.0012,0.0,0.0,100.0,7.38,5G_NR
UE_019,0.203,33.49,27.44,-53.255,0.0,683.84,1.415,1.6,38.6,0.0007,0.0,0.0,100.0,9.12,5G_NR
UE_000,0.204,38.29,33.99,-50.655,0.0,846.876,1.5,0.5,-11.3,0.0007,0.0,0.0,100.0,11.29,5G_NR
UE_001,0.645,9.339,5.539,-66.03,0.001,164.655,1.524,0.8,-106.6,0.0021,0.0,0.0,54.39,2.2,5G_NR
UE_002,0.416,15.534,11.584,-63.233,1e-05,295.869,1.437,2.4,31.5,0.0014,0.0,0.0,75.54,3.94,5G_NR
UE_003,0.75,14.121,7.671,-62.139,0.001,208.2,1.525,1.1,80.4,0.0025,0.0,0.0,61.85,2.78,5G_NR
UE_004,0.185,34.231,30.131,-51.985,0.0,750.799,1.464,1.7,-3.7,0.0006,0.0,0.0,100.0,10.01,5G_NR
UE_005,0.087,51.974,49.074,-43.713,0.0,1222.653,1.309,2.8,27.6,0.0003,0.0,0.0,100.0,16.3,5G_NR
UE_006,0.457,16.338,7.588,-61.031,0.001,206.422,1.176,1.9,-39.1,0.0015,0.0,0.0,61.56,2.75,5G_NR
UE_007,0.621,10.796,3.596,-64.502,0.01,128.809,1.497,5.0,-10.8,0.0021,0.0,0.0,47.58,1.72,5G_NR
UE_008,0.297,26.948,22.348,-56.926,0.0,557.426,1.36,1.8,-23.2,0.001,0.0,0.0,100.0,7.43,5G_NR
UE_009,0.37,24.661,20.411,-58.47,1e-07,509.506,1.407,0.8,-35.9,0.0012,0.0,0.0,100.0,6.79,5G_NR
UE_010,0.166,34.12,28.52,-52.24,0.0,710.704,1.142,2.0,7.3,0.0006,0.0,0.0,100.0,9.48,5G_NR
UE_011,0.673,10.261,7.011,-64.17,0.001,194.305,1.072,0.1,-91.8,0.0022,0.0,0.0,59.54,2.59,5G_NR
UE_012,0.216,34.497,29.397,-53.651,0.0,732.539,1.507,2.0,51.2,0.0007,0.0,0.0,100.0,9.77,5G_NR
